YEAR,MO,DY,HR,pyrano,anemo,wind,PS,humidity,suhu
2024,2,8,15,-999,1.63,209.27,99.18,19.71,28.94
2024,2,8,16,-999,1.6,208.95,99.19,20.39,28.23
2024,2,8,17,-999,1.46,209.59,99.27,20.69,27.45
2024,2,8,18,-999,1.26,212.12,99.32,20.57,26.65
2024,2,8,19,-999,1.23,214.9,99.39,20.2,26.26
2024,2,8,20,-999,1.17,216.34,99.43,19.96,26.01
2024,2,8,21,-999,1.12,218.47,99.47,19.71,25.79
2024,2,8,22,-999,1.09,218.92,99.48,19.53,25.62
2024,2,8,23,-999,1.08,217.37,99.46,19.35,25.45
2024,2,9,0,-999,1.06,213.22,99.38,19.17,25.33
2024,2,9,1,-999,1.03,207.54,99.35,19.04,25.2
2024,2,9,2,-999,1.03,201.88,99.32,18.92,25.15
2024,2,9,3,-999,1.03,194.46,99.32,18.8,25.08
2024,2,9,4,-999,0.99,189.54,99.37,18.68,25.02
2024,2,9,5,-999,0.93,184.84,99.41,18.55,24.99
2024,2,9,6,-999,0.86,180,99.45,18.98,25.46
2024,2,9,7,-999,0.9,173.55,99.49,19.35,26.34
2024,2,9,8,-999,0.94,165.5,99.51,19.35,27.31
2024,2,9,9,-999,1.04,160.61,99.46,19.1,28.31
2024,2,9,10,-999,1.23,158.81,99.38,19.29,28.98
2024,2,9,11,-999,1.32,159.52,99.3,19.29,29.38
2024,2,9,12,-999,1.17,164.85,99.21,19.17,29.62
2024,2,9,13,-999,0.78,180.57,99.21,18.86,29.55
2024,2,9,14,-999,0.9,186.01,99.22,18.98,29.15
2024,2,9,15,-999,1.14,178.43,99.19,19.53,28.52
2024,2,9,16,-999,1,184.47,99.21,19.84,27.9
2024,2,9,17,-999,0.82,193.24,99.28,19.96,27.26
2024,2,9,18,-999,0.73,203.28,99.36,19.84,26.7
2024,2,9,19,-999,0.78,211.46,99.45,19.41,26.56
2024,2,9,20,-999,0.86,215.42,99.52,19.1,26.47
2024,2,9,21,-999,0.95,223.67,99.58,18.86,26.35
2024,2,9,22,-999,0.93,233.51,99.61,18.68,26.3
2024,2,9,23,-999,0.92,237.79,99.56,18.55,26.12
2024,2,10,0,-999,0.95,239.44,99.49,18.55,25.87
2024,2,10,1,-999,0.97,236.82,99.45,18.49,25.58
2024,2,10,2,-999,0.98,231.13,99.41,18.49,25.3
2024,2,10,3,-999,1.01,225.94,99.43,18.43,25.17
2024,2,10,4,-999,1.03,223.77,99.43,18.37,25.15
2024,2,10,5,-999,1,222.46,99.49,18.31,25.11
2024,2,10,6,-999,0.83,218.91,99.57,18.68,25.39
2024,2,10,7,-999,0.72,211.61,99.62,19.29,26.43
2024,2,10,8,-999,0.7,207.14,99.67,19.04,27.13
2024,2,10,9,-999,0.68,202.42,99.69,18.55,28.05
2024,2,10,10,-999,0.64,199.98,99.65,18.13,28.55
2024,2,10,11,-999,0.67,196.31,99.61,17.94,29.06
2024,2,10,12,-999,0.8,191.86,99.52,17.82,29.51
2024,2,10,13,-999,0.94,191.96,99.43,17.76,29.89
2024,2,10,14,-999,1.06,195.89,99.36,17.76,30
2024,2,10,15,-999,1.11,200.98,99.33,17.88,29.74
2024,2,10,16,-999,1.12,199.95,99.34,18.74,29.01
2024,2,10,17,-999,1.02,192.34,99.4,19.1,28.23
2024,2,10,18,-999,0.89,185.06,99.46,19.04,27.64
2024,2,10,19,-999,0.78,179.43,99.56,18.74,27.13
2024,2,10,20,-999,0.54,174.21,99.62,18.13,27
2024,2,10,21,-999,0.2,163.74,99.69,17.64,26.96
2024,2,10,22,-999,0.22,332.53,99.7,17.82,26.61
2024,2,10,23,-999,0.48,323.7,99.67,18.25,26.01
2024,2,11,0,-999,0.7,331.13,99.6,18.19,25.64
2024,2,11,1,-999,0.87,340.59,99.56,18.25,25.33
2024,2,11,2,-999,0.97,348.42,99.53,18.37,25.23
2024,2,11,3,-999,1.06,354.08,99.52,18.43,25.14
2024,2,11,4,-999,0.98,4.57,99.54,18.43,25.05
2024,2,11,5,-999,0.84,15.58,99.57,18.31,24.94
2024,2,11,6,-999,0.66,18,99.61,18.55,25.18
2024,2,11,7,-999,0.42,15.07,99.66,18.92,25.93
2024,2,11,8,-999,0.14,310.6,99.69,18.98,27
2024,2,11,9,-999,0.41,239.04,99.68,18.62,28.11
2024,2,11,10,-999,0.73,232.39,99.64,18.55,28.84
2024,2,11,11,-999,1.04,229.26,99.56,18.62,29.3
2024,2,11,12,-999,1.32,222.59,99.48,18.8,29.69
2024,2,11,13,-999,1.51,216.4,99.4,18.86,29.94
2024,2,11,14,-999,1.63,212.47,99.37,18.98,29.65
2024,2,11,15,-999,1.62,209.4,99.35,19.17,29.14
2024,2,11,16,-999,1.49,205.49,99.37,19.53,28.36
2024,2,11,17,-999,1.28,201.09,99.41,19.96,27.52
2024,2,11,18,-999,1.07,197.9,99.5,19.84,26.62
2024,2,11,19,-999,1,196.31,99.57,19.59,26.23
2024,2,11,20,-999,0.97,195.95,99.65,19.35,25.97
2024,2,11,21,-999,0.95,195.75,99.67,19.17,25.8
2024,2,11,22,-999,0.99,195.14,99.65,19.04,25.64
2024,2,11,23,-999,1.02,194.68,99.61,18.92,25.49
2024,2,12,0,-999,1.05,195.59,99.52,18.8,25.34
2024,2,12,1,-999,1.03,195.41,99.48,18.62,25.16
2024,2,12,2,-999,0.94,193.46,99.45,18.43,25.04
2024,2,12,3,-999,0.82,185.49,99.46,18.31,24.95
2024,2,12,4,-999,0.73,171.44,99.5,18.19,24.9
2024,2,12,5,-999,0.67,155.83,99.55,18.07,24.93
2024,2,12,6,-999,0.57,134.44,99.59,18.19,25.16
2024,2,12,7,-999,0.49,99.16,99.68,18.8,25.58
2024,2,12,8,-999,0.47,55.78,99.7,18.92,26.08
2024,2,12,9,-999,0.45,35.07,99.67,18.55,27.31
2024,2,12,10,-999,0.32,9.93,99.6,18.25,28.57
2024,2,12,11,-999,0.19,308.29,99.52,18.07,29.62
2024,2,12,12,-999,0.36,230.36,99.41,17.94,30.41
2024,2,12,13,-999,0.63,209.74,99.34,17.88,30.82
2024,2,12,14,-999,0.87,199.41,99.25,18.01,30.72
2024,2,12,15,-999,1,189.9,99.25,18.37,30.23
2024,2,12,16,-999,0.99,179.55,99.28,19.71,29.8
2024,2,12,17,-999,0.79,167.47,99.34,19.1,28.26
2024,2,12,18,-999,0.58,139.9,99.41,18.25,27.79
2024,2,12,19,-999,0.49,121.91,99.49,18.62,27.4
2024,2,12,20,-999,0.42,109.44,99.58,18.86,27.05
2024,2,12,21,-999,0.38,95.83,99.64,18.92,26.76
2024,2,12,22,-999,0.43,78.49,99.64,18.86,26.55
2024,2,12,23,-999,0.51,63.43,99.58,18.98,26.23
2024,2,13,0,-999,0.58,56.52,99.51,19.1,25.93
2024,2,13,1,-999,0.68,56.31,99.45,19.29,25.69
2024,2,13,2,-999,0.82,59.04,99.38,19.41,25.5
2024,2,13,3,-999,0.94,64.5,99.36,19.47,25.34
2024,2,13,4,-999,1.02,65.99,99.39,19.41,25.23
2024,2,13,5,-999,1.01,60.47,99.4,19.29,25.12
2024,2,13,6,-999,1.03,51.75,99.48,19.35,25.17
2024,2,13,7,-999,1.13,43.04,99.54,19.53,25.48
2024,2,13,8,-999,1.19,26.06,99.59,19.71,25.98
2024,2,13,9,-999,1.19,11.75,99.62,19.84,26.69
2024,2,13,10,-999,1.06,358.32,99.58,19.47,27.61
2024,2,13,11,-999,0.88,349.79,99.49,19.35,28.46
2024,2,13,12,-999,0.75,346.69,99.38,19.35,29.03
2024,2,13,13,-999,0.59,338.2,99.28,19.47,29.49
2024,2,13,14,-999,0.43,316.47,99.2,19.78,29.7
2024,2,13,15,-999,0.33,275.44,99.17,20.14,29.52
2024,2,13,16,-999,0.46,232.55,99.18,20.94,29.13
2024,2,13,17,-999,0.62,223.48,99.22,21.06,28.64
2024,2,13,18,-999,0.73,213.18,99.31,20.87,27.89
2024,2,13,19,-999,0.82,207.05,99.37,20.69,27.55
2024,2,13,20,-999,0.82,204.13,99.43,20.69,27.23
2024,2,13,21,-999,0.8,204.81,99.47,20.69,26.94
2024,2,13,22,-999,0.81,213.23,99.47,20.69,26.64
2024,2,13,23,-999,0.98,224.36,99.43,20.63,26.44
2024,2,14,0,-999,1.3,232.58,99.36,20.51,26.24
2024,2,14,1,-999,1.62,237,99.26,20.39,26.1
2024,2,14,2,-999,1.87,241.08,99.23,20.08,25.9
2024,2,14,3,-999,2.02,247.91,99.21,19.65,25.58
2024,2,14,4,-999,2.15,255.26,99.26,19.29,25.3
2024,2,14,5,-999,2.05,263.44,99.33,18.92,25.12
2024,2,14,6,-999,1.86,274.58,99.4,18.68,25.02
2024,2,14,7,-999,1.64,280.72,99.45,18.62,25.24
2024,2,14,8,-999,1.16,271.93,99.56,18.49,25.48
2024,2,14,9,-999,1.08,264.58,99.59,18.31,25.84
2024,2,14,10,-999,0.96,264.89,99.5,17.82,26.92
2024,2,14,11,-999,0.65,253.96,99.41,17.82,28.18
2024,2,14,12,-999,0.36,246.8,99.33,18.19,28.8
2024,2,14,13,-999,0.15,315,99.24,18.49,28.9
2024,2,14,14,-999,0.38,3.5,99.17,18.92,28.91
2024,2,14,15,-999,0.54,21.04,99.15,19.47,28.66
2024,2,14,16,-999,0.53,47.39,99.14,20.08,28.37
2024,2,14,17,-999,0.56,72.84,99.19,20.32,27.89
2024,2,14,18,-999,0.63,88.57,99.29,20.26,27.33
2024,2,14,19,-999,0.71,90,99.36,19.96,27.12
2024,2,14,20,-999,0.74,86.99,99.45,19.78,27.02
2024,2,14,21,-999,0.69,86.1,99.48,19.53,26.99
2024,2,14,22,-999,0.49,74.43,99.46,19.41,26.89
2024,2,14,23,-999,0.4,47.35,99.43,19.29,26.62
2024,2,15,0,-999,0.41,27.55,99.34,19.23,26.38
2024,2,15,1,-999,0.42,16.39,99.26,19.17,26.12
2024,2,15,2,-999,0.43,18.1,99.19,19.17,25.84
2024,2,15,3,-999,0.47,35.54,99.15,19.17,25.69
2024,2,15,4,-999,0.67,65.83,99.21,19.23,25.62
2024,2,15,5,-999,1,90.45,99.26,19.35,25.72
2024,2,15,6,-999,1.06,102.3,99.33,19.71,25.8
2024,2,15,7,-999,1.06,100.15,99.39,20.26,26.41
2024,2,15,8,-999,0.98,100.59,99.46,20.39,26.78
2024,2,15,9,-999,0.89,108.91,99.46,20.63,27.26
2024,2,15,10,-999,0.85,123.69,99.46,20.69,27.74
2024,2,15,11,-999,0.86,148.77,99.4,20.57,28.05
2024,2,15,12,-999,0.98,167.07,99.32,20.63,28.18
2024,2,15,13,-999,1.09,170.54,99.26,20.75,28.01
2024,2,15,14,-999,1.22,170.06,99.21,20.94,27.87
2024,2,15,15,-999,1.4,167.44,99.2,21.06,27.69
2024,2,15,16,-999,1.57,163.82,99.18,21.06,27.37
2024,2,15,17,-999,1.62,161.39,99.2,20.87,26.94
2024,2,15,18,-999,1.56,156.76,99.27,20.69,26.6
2024,2,15,19,-999,1.39,148.54,99.32,20.57,26.39
2024,2,15,20,-999,1.08,138.81,99.42,20.32,26.23
2024,2,15,21,-999,0.96,129.03,99.46,20.14,26.19
2024,2,15,22,-999,0.9,115.68,99.42,20.02,26.21
2024,2,15,23,-999,1.05,107.76,99.37,19.96,26.01
2024,2,16,0,-999,1.2,107.02,99.32,20.08,25.87
2024,2,16,1,-999,1.16,99.27,99.25,20.08,25.87
2024,2,16,2,-999,1,85.09,99.24,20.02,25.73
2024,2,16,3,-999,0.94,68.55,99.24,19.96,25.62
2024,2,16,4,-999,0.92,58.2,99.28,19.9,25.55
2024,2,16,5,-999,0.91,55.09,99.32,19.84,25.58
2024,2,16,6,-999,0.96,53.97,99.35,20.08,25.79
2024,2,16,7,-999,1.16,50.19,99.38,20.45,26.3
2024,2,16,8,-999,1.23,40.09,99.43,20.81,26.81
2024,2,16,9,-999,1.26,26.41,99.43,20.87,27.43
2024,2,16,10,-999,1.23,13.59,99.43,20.45,28.24
2024,2,16,11,-999,1.11,8.87,99.38,20.26,28.89
2024,2,16,12,-999,0.95,5.19,99.31,20.2,29.5
2024,2,16,13,-999,0.77,1.74,99.22,20.14,29.91
2024,2,16,14,-999,0.59,359.25,99.18,20.26,29.73
2024,2,16,15,-999,0.46,351.18,99.14,20.57,29.25
2024,2,16,16,-999,0.31,336.61,99.14,21,28.64
2024,2,16,17,-999,0.21,322.7,99.13,20.94,27.92
2024,2,16,18,-999,0.31,110.73,99.2,20.87,27.23
2024,2,16,19,-999,0.8,100.76,99.33,20.75,26.77
2024,2,16,20,-999,0.88,84.39,99.4,20.63,26.56
2024,2,16,21,-999,0.88,78.79,99.4,20.45,26.35
2024,2,16,22,-999,0.93,73.86,99.43,20.2,26.15
2024,2,16,23,-999,0.81,62.45,99.4,20.02,25.9
2024,2,17,0,-999,0.66,51.77,99.35,19.78,25.75
2024,2,17,1,-999,0.54,55.62,99.26,19.59,25.65
2024,2,17,2,-999,0.47,67.67,99.22,19.41,25.55
2024,2,17,3,-999,0.41,76.76,99.19,19.35,25.36
2024,2,17,4,-999,0.36,82.57,99.18,19.23,25.3
2024,2,17,5,-999,0.31,95.86,99.22,19.1,25.2
2024,2,17,6,-999,0.26,93.47,99.26,19.29,25.48
2024,2,17,7,-999,0.2,57.53,99.35,19.65,26.04
2024,2,17,8,-999,0.2,331.39,99.41,19.9,26.92
2024,2,17,9,-999,0.41,281.09,99.4,19.17,28.02
2024,2,17,10,-999,0.6,251.8,99.37,19.17,28.54
2024,2,17,11,-999,0.83,226.9,99.32,19.41,28.95
2024,2,17,12,-999,1.08,206.19,99.23,19.59,29.27
2024,2,17,13,-999,1.3,190.77,99.17,19.71,29.19
2024,2,17,14,-999,1.41,180.95,99.12,20.08,28.75
2024,2,17,15,-999,1.38,175.78,99.12,20.51,28.18
2024,2,17,16,-999,1.24,170.18,99.15,20.81,27.58
2024,2,17,17,-999,1.04,163.88,99.21,20.87,27.06
2024,2,17,18,-999,0.85,158.39,99.28,20.69,26.58
2024,2,17,19,-999,0.73,154.8,99.37,20.32,26.4
2024,2,17,20,-999,0.63,151.84,99.41,20.02,26.29
2024,2,17,21,-999,0.61,149.8,99.45,19.71,26.24
2024,2,17,22,-999,0.65,141.88,99.47,19.53,26.14
2024,2,17,23,-999,0.74,134.14,99.43,19.41,25.94
2024,2,18,0,-999,0.79,131.4,99.35,19.29,25.8
2024,2,18,1,-999,0.79,133.8,99.27,19.17,25.63
2024,2,18,2,-999,0.85,141.75,99.2,18.98,25.53
2024,2,18,3,-999,0.87,152.29,99.21,18.86,25.4
2024,2,18,4,-999,0.82,158.81,99.24,18.74,25.28
2024,2,18,5,-999,0.73,160.02,99.32,18.62,25.25
2024,2,18,6,-999,0.58,157.2,99.42,18.92,25.6
2024,2,18,7,-999,0.52,156.91,99.48,19.35,26.29
2024,2,18,8,-999,0.44,160.28,99.53,19.29,27.01
2024,2,18,9,-999,0.31,180,99.52,18.86,27.96
2024,2,18,10,-999,0.41,216.43,99.45,18.8,28.65
2024,2,18,11,-999,0.61,227.08,99.36,19.04,28.85
2024,2,18,12,-999,0.74,225.86,99.27,19.29,28.8
2024,2,18,13,-999,0.7,218.66,99.19,19.59,28.57
2024,2,18,14,-999,0.56,213.69,99.15,19.9,28.26
2024,2,18,15,-999,0.41,208.52,99.16,20.14,27.87
2024,2,18,16,-999,0.25,167.28,99.2,20.51,27.44
2024,2,18,17,-999,0.33,113.55,99.23,20.69,27.1
2024,2,18,18,-999,0.49,90,99.3,20.69,26.74
2024,2,18,19,-999,0.64,77.32,99.35,20.51,26.51
2024,2,18,20,-999,0.72,72.94,99.39,20.32,26.32
2024,2,18,21,-999,0.78,72.47,99.45,20.14,26.17
2024,2,18,22,-999,0.78,67.77,99.44,19.96,26.01
2024,2,18,23,-999,0.76,61.58,99.4,19.78,25.79
2024,2,19,0,-999,0.78,53.93,99.34,19.65,25.6
2024,2,19,1,-999,0.86,49.79,99.27,19.53,25.43
2024,2,19,2,-999,0.92,49.13,99.25,19.35,25.25
2024,2,19,3,-999,0.97,48.9,99.24,19.17,25.14
2024,2,19,4,-999,0.97,50.55,99.26,18.92,25.12
2024,2,19,5,-999,0.9,47.46,99.35,18.68,25.1
2024,2,19,6,-999,0.78,44.59,99.44,18.98,25.33
2024,2,19,7,-999,0.76,47.92,99.5,19.41,25.92
2024,2,19,8,-999,0.72,53.38,99.56,19.41,26.81
2024,2,19,9,-999,0.62,62.14,99.54,19.1,28.03
2024,2,19,10,-999,0.56,76.16,99.49,19.1,28.99
2024,2,19,11,-999,0.52,92.6,99.39,19.1,29.63
2024,2,19,12,-999,0.47,107.53,99.31,19.1,29.9
2024,2,19,13,-999,0.51,131.27,99.23,19.1,30
2024,2,19,14,-999,0.67,144.07,99.21,19.41,29.76
2024,2,19,15,-999,0.79,145.84,99.19,19.78,29.39
2024,2,19,16,-999,0.91,144.12,99.22,20.45,28.88
2024,2,19,17,-999,0.93,139.76,99.25,21,28.23
2024,2,19,18,-999,0.9,133.24,99.28,21,27.45
2024,2,19,19,-999,0.92,126.38,99.36,20.63,27.11
2024,2,19,20,-999,0.91,118.77,99.42,20.39,26.87
2024,2,19,21,-999,0.91,112.81,99.47,20.2,26.72
2024,2,19,22,-999,0.92,109.36,99.47,20.08,26.54
2024,2,19,23,-999,0.93,107.53,99.38,19.96,26.36
2024,2,20,0,-999,0.96,107.1,99.3,19.84,26.21
2024,2,20,1,-999,1.02,106.49,99.22,19.71,26.03
2024,2,20,2,-999,1.1,106.5,99.15,19.65,25.8
2024,2,20,3,-999,1.18,105.42,99.16,19.59,25.59
2024,2,20,4,-999,1.22,104.48,99.21,19.53,25.45
2024,2,20,5,-999,1.22,102.97,99.28,19.47,25.41
2024,2,20,6,-999,1.21,99.28,99.36,19.84,25.84
2024,2,20,7,-999,1.22,96.99,99.44,20.39,26.57
2024,2,20,8,-999,1.16,95.79,99.54,20.51,27.34
2024,2,20,9,-999,1.14,94.73,99.51,20.2,28.19
2024,2,20,10,-999,1.04,96.01,99.49,20.02,28.94
2024,2,20,11,-999,0.96,100.3,99.4,19.9,29.46
2024,2,20,12,-999,0.94,105.88,99.28,19.84,29.73
2024,2,20,13,-999,1.01,113.6,99.18,19.9,29.87
2024,2,20,14,-999,1.14,120.43,99.13,20.14,29.68
2024,2,20,15,-999,1.19,125.67,99.1,20.51,29.3
2024,2,20,16,-999,1.13,129.65,99.12,21.06,28.85
2024,2,20,17,-999,0.98,130.45,99.19,21.3,28.28
2024,2,20,18,-999,0.88,132.14,99.29,21.3,27.52
2024,2,20,19,-999,0.9,133.59,99.35,20.87,27.16
2024,2,20,20,-999,0.91,134.3,99.41,20.63,26.94
2024,2,20,21,-999,0.92,133.62,99.43,20.45,26.78
2024,2,20,22,-999,0.93,131.95,99.4,20.26,26.55
2024,2,20,23,-999,0.94,130.96,99.34,20.14,26.35
2024,2,21,0,-999,1,128.31,99.23,20.02,26.2
2024,2,21,1,-999,1.17,123.58,99.11,20.02,26
2024,2,21,2,-999,1.18,116.4,99.07,19.96,25.9
2024,2,21,3,-999,0.87,99.29,99.15,19.65,25.94
2024,2,21,4,-999,0.68,94.6,99.18,19.53,26.08
2024,2,21,5,-999,0.66,111.67,99.21,19.47,26.12
2024,2,21,6,-999,0.57,119.36,99.29,19.9,26.32
2024,2,21,7,-999,0.58,118.98,99.36,20.63,27.02
2024,2,21,8,-999,0.58,113.81,99.44,20.45,27.83
2024,2,21,9,-999,0.64,120,99.44,20.26,28.65
2024,2,21,10,-999,0.74,132.85,99.41,20.26,29.36
2024,2,21,11,-999,0.96,151.35,99.34,20.14,29.94
2024,2,21,12,-999,1.32,161.67,99.22,20.2,30.15
2024,2,21,13,-999,1.5,162.79,99.15,20.57,29.68
2024,2,21,14,-999,1.54,160.46,99.16,21.12,29.01
2024,2,21,15,-999,1.5,157.04,99.15,21.42,28.35
2024,2,21,16,-999,1.46,153.98,99.17,21.48,27.75
2024,2,21,17,-999,1.41,150.45,99.22,21.3,27.21
2024,2,21,18,-999,1.43,148.82,99.3,21,26.78
2024,2,21,19,-999,1.47,150.44,99.34,20.63,26.58
2024,2,21,20,-999,1.34,157.33,99.4,20.32,26.4
2024,2,21,21,-999,1.09,177.94,99.48,20.08,26.23
2024,2,21,22,-999,1.32,195.85,99.49,19.9,26.01
2024,2,21,23,-999,1.54,202.66,99.43,19.59,25.7
2024,2,22,0,-999,1.61,211.92,99.37,19.35,25.37
2024,2,22,1,-999,1.65,220.4,99.32,19.04,25.15
2024,2,22,2,-999,1.58,224.6,99.29,18.8,24.87
2024,2,22,3,-999,1.42,228.13,99.3,18.55,24.67
2024,2,22,4,-999,1.21,238.15,99.37,18.37,24.48
2024,2,22,5,-999,1.02,255.86,99.44,18.19,24.36
2024,2,22,6,-999,0.91,273.45,99.49,18.25,24.45
2024,2,22,7,-999,0.97,286.83,99.58,18.43,24.97
2024,2,22,8,-999,0.95,286.65,99.64,18.43,25.29
2024,2,22,9,-999,0.93,275.28,99.62,18.13,25.63
2024,2,22,10,-999,0.86,264.76,99.55,17.76,26.13
2024,2,22,11,-999,0.75,255.53,99.46,17.7,26.76
2024,2,22,12,-999,0.67,247.33,99.34,17.64,27.33
2024,2,22,13,-999,0.62,246.04,99.27,17.64,27.74
2024,2,22,14,-999,0.62,249.27,99.22,17.76,27.95
2024,2,22,15,-999,0.63,250.44,99.2,18.13,27.97
2024,2,22,16,-999,0.6,244.76,99.22,18.74,27.8
2024,2,22,17,-999,0.62,232.7,99.26,19.17,27.55
2024,2,22,18,-999,0.68,216.61,99.35,18.8,27.15
2024,2,22,19,-999,0.86,210.07,99.43,18.62,26.88
2024,2,22,20,-999,1.02,211.87,99.45,18.62,26.55
2024,2,22,21,-999,1.14,213.8,99.49,18.68,26.2
2024,2,22,22,-999,1.2,215.97,99.5,18.62,25.94
2024,2,22,23,-999,1.23,219.57,99.45,18.62,25.69
2024,2,23,0,-999,1.24,225,99.37,18.68,25.37
2024,2,23,1,-999,1.24,234.71,99.29,18.62,25.19
2024,2,23,2,-999,1.26,246.29,99.28,18.62,25.08
2024,2,23,3,-999,1.24,256.57,99.3,18.55,25.04
2024,2,23,4,-999,1.24,256.84,99.35,18.49,24.98
2024,2,23,5,-999,1.2,250.27,99.43,18.55,25.01
2024,2,23,6,-999,1.21,244.27,99.48,18.98,25.5
2024,2,23,7,-999,1.35,239.26,99.52,19.41,26.51
2024,2,23,8,-999,1.4,235.69,99.56,19.65,27.3
2024,2,23,9,-999,1.46,232.82,99.53,19.78,28.12
2024,2,23,10,-999,1.5,233.67,99.5,19.84,28.73
2024,2,23,11,-999,1.56,234.8,99.42,19.9,29.12
2024,2,23,12,-999,1.6,235.15,99.32,19.9,29.42
2024,2,23,13,-999,1.62,233.24,99.24,19.9,29.51
2024,2,23,14,-999,1.64,229.25,99.23,20.02,29.23
2024,2,23,15,-999,1.63,225.97,99.21,20.45,28.7
2024,2,23,16,-999,1.53,227.08,99.25,20.87,28.13
2024,2,23,17,-999,1.4,230.64,99.28,21,27.52
2024,2,23,18,-999,1.36,235.76,99.35,20.81,26.94
2024,2,23,19,-999,1.4,239.15,99.41,20.45,26.67
2024,2,23,20,-999,1.43,241.89,99.46,20.2,26.5
2024,2,23,21,-999,1.46,247.4,99.49,19.96,26.56
2024,2,23,22,-999,1.38,254.55,99.5,19.78,26.59
2024,2,23,23,-999,1.38,249.52,99.42,19.65,26.39
2024,2,24,0,-999,1.43,242.04,99.32,19.59,26.12
2024,2,24,1,-999,1.44,243.85,99.26,19.53,25.95
2024,2,24,2,-999,1.35,250.41,99.24,19.47,25.78
2024,2,24,3,-999,1.27,253.57,99.26,19.41,25.69
2024,2,24,4,-999,1.25,252.47,99.27,19.35,25.63
2024,2,24,5,-999,1.27,246.89,99.3,19.17,25.66
2024,2,24,6,-999,1.2,239.93,99.37,19.35,25.94
2024,2,24,7,-999,1.1,233.37,99.42,20.14,26.74
2024,2,24,8,-999,1.1,229.04,99.44,20.32,27.35
2024,2,24,9,-999,1.21,229.44,99.41,20.02,28.03
2024,2,24,10,-999,1.32,234.15,99.35,19.9,28.53
2024,2,24,11,-999,1.44,238.13,99.27,19.84,28.88
2024,2,24,12,-999,1.53,238.58,99.2,19.84,29
2024,2,24,13,-999,1.51,236.39,99.15,19.84,28.87
2024,2,24,14,-999,1.44,234.25,99.14,20.02,28.55
2024,2,24,15,-999,1.4,233.19,99.13,20.32,28.19
2024,2,24,16,-999,1.3,234.3,99.18,20.51,27.76
2024,2,24,17,-999,1.19,237.36,99.24,20.51,27.26
2024,2,24,18,-999,1.06,240.99,99.31,20.39,26.69
2024,2,24,19,-999,1.04,238.82,99.35,20.08,26.39
2024,2,24,20,-999,1,232.32,99.39,19.9,26.23
2024,2,24,21,-999,0.98,225.64,99.42,19.65,26.17
2024,2,24,22,-999,1,230.71,99.43,19.41,26.28
2024,2,24,23,-999,1.02,250.73,99.39,19.23,26.22
2024,2,25,0,-999,1.03,262.61,99.3,19.23,25.96
2024,2,25,1,-999,1.08,265.86,99.24,19.1,25.77
2024,2,25,2,-999,1.16,268.84,99.2,19.1,25.63
2024,2,25,3,-999,1.22,271.47,99.18,19.1,25.48
2024,2,25,4,-999,1.27,269.65,99.22,19.04,25.36
2024,2,25,5,-999,1.31,266.92,99.28,18.98,25.22
2024,2,25,6,-999,1.44,267.2,99.34,19.17,25.36
2024,2,25,7,-999,1.7,269.74,99.43,19.29,25.65
2024,2,25,8,-999,1.77,275.06,99.49,19.29,25.93
2024,2,25,9,-999,1.82,277.4,99.47,19.1,26.59
2024,2,25,10,-999,1.76,274.85,99.42,18.31,27.55
2024,2,25,11,-999,1.57,268.01,99.34,17.94,28.24
2024,2,25,12,-999,1.35,263.33,99.28,17.7,28.62
2024,2,25,13,-999,1.03,265.24,99.22,17.82,28.61
2024,2,25,14,-999,0.71,279.57,99.2,17.88,28.4
2024,2,25,15,-999,0.54,313.23,99.17,18.07,28.09
2024,2,25,16,-999,0.5,343.56,99.2,18.43,27.55
2024,2,25,17,-999,0.43,8.43,99.23,18.74,26.9
2024,2,25,18,-999,0.42,40.49,99.3,18.86,26.36
2024,2,25,19,-999,0.59,63.09,99.38,18.86,26.05
2024,2,25,20,-999,0.78,72.47,99.44,18.92,25.74
2024,2,25,21,-999,0.94,73.53,99.48,18.92,25.48
2024,2,25,22,-999,1.05,64.39,99.47,18.92,25.28
2024,2,25,23,-999,1.15,49.69,99.44,18.86,25.08
2024,2,26,0,-999,1.25,34.58,99.33,18.86,24.92
2024,2,26,1,-999,1.38,23.07,99.25,18.86,24.82
2024,2,26,2,-999,1.47,16.41,99.2,18.92,24.76
2024,2,26,3,-999,1.55,13.69,99.18,18.92,24.73
2024,2,26,4,-999,1.59,13.97,99.2,18.92,24.72
2024,2,26,5,-999,1.59,16.83,99.26,18.86,24.67
2024,2,26,6,-999,1.65,19.98,99.3,18.98,24.87
2024,2,26,7,-999,1.82,21.39,99.39,19.29,25.4
2024,2,26,8,-999,1.93,19.82,99.42,19.59,26.09
2024,2,26,9,-999,2.04,16.91,99.43,19.47,26.94
2024,2,26,10,-999,1.99,16.16,99.4,19.47,27.65
2024,2,26,11,-999,1.82,17.5,99.33,19.53,28.27
2024,2,26,12,-999,1.61,19.22,99.26,19.59,28.69
2024,2,26,13,-999,1.43,22.21,99.15,19.71,28.82
2024,2,26,14,-999,1.27,26.25,99.08,19.9,28.74
2024,2,26,15,-999,1.14,33.25,99.07,20.08,28.51
2024,2,26,16,-999,1.04,43.17,99.08,20.51,28.15
2024,2,26,17,-999,0.95,51.34,99.12,20.81,27.64
2024,2,26,18,-999,0.91,56.85,99.22,20.69,26.9
2024,2,26,19,-999,0.96,54.89,99.26,20.45,26.55
2024,2,26,20,-999,0.98,47.91,99.32,20.2,26.31
